2005.0,1500.7762847304662,54.376105904,38.4060664,3812.2438355172094,1689.092483223102,424.12961284384005,31.82903093168097,5345.769231429006,5345.769231429006,1038.0177181136,1516.52343686144,4038.1370517588593,190.787696,55.326429608084815,2073.379515167959,732.4962036875406,0.10836,175.90526,655.3867731741965,276.30336883204006,175.7969,175.7969,645.9974021999999,2094.272208669822,59.590776,2083.5641399999995,5.0654,1369.0082614653556,283.41192012548544,3015.7268712120003,487.5285633646532,476.6770820280384,90.376377504822,3503.255434576653,3503.255434576653,606.79657896,1369.0889960569173,2043.870795606476,2.203414943393523,561.6547151377112,17066.41705054391,630.3240362132533,3062.5232917740036,22334.732494967713,1955.35468223324,288.04678975913964,18268.796075668353,19091.779675668353,2999.9529034915618,16392.897679561924,8365.336509163646,6659.355566201699,10152.135317509294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238027857524815,0.8865098401638225,4.238027857524815,4.238027857524815,4.238027857524815,3.351518017360993,4.238027857524816,185.98836399400213,3.1429174848,0.0,0.127920384,215.77858055757133,163.379765155,215.78050434947525,215.78050434947525,15.94892253945016,183.56978048955415,29.792140355473137,1.0981753103040002,54.28836,54.28836,54.28836,0.4608336131999999,0.0,0.4608336131999999,0.4608336131999999,0.4608336131999999,0.4608336131999999,0.4608336131999999,95.62426,95.62426,95.62426,336.1537871769404,12966.20266973523,1362.287622196617,1553.6030390870017,16317.80921683846,1702.4648670045003,2485.185767895775,526.6176566822724,15856.726973945531,16317.749773945534,3291.540566132592,12606.340404898703,8334.9904924232,5508.6357711008495,5084.434649008345
2004.0,1331.0391321693162,53.893803199999994,37.727199999999996,3713.992513660667,1811.7597197604737,388.248408,49.10165574539073,4763.409040838044,4763.409040838044,994.6780992,1436.8203104000002,3588.9468711733375,182.516,52.288,1996.3631439912149,655.2412761097673,0.0,135.36399999999998,639.2505382902328,274.12285600878494,135.36399999999998,135.36399999999998,631.756,1982.8788144,63.812,2088.424,4.343,1348.5233841024,282.043170275242,2965.352911488,690.066060156,469.9917024127577,53.16012768,3652.9976872224,3652.9976872224,601.13162208,1353.1664947679997,2251.31417544,0.0,523.4064,15971.044289318213,608.3946871335474,2505.1524,20366.640532312118,1915.0883883300862,245.40348,17392.187107568214,17838.553907568214,2782.9455837649575,15413.716441385699,7555.974119999999,5964.4384,9479.596494863867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2960563925760797,0.2891085257610921,2.2960563925760797,2.2960563925760797,2.2960563925760797,2.006947866814987,2.2960563925760797,146.26424248301444,2.41188,0.0,0.0,171.05168248301442,128.80872,171.05168248301442,171.05168248301442,15.01976248301442,146.2403624830144,24.78744,0.0,54.17999999999999,54.17999999999999,54.17999999999999,0.28656,0.0,0.28656,0.28656,0.28656,0.28656,0.28656,56.33,56.33,56.33,313.9912,12159.966097712972,1271.129680077544,1274.4698,15159.254434474393,1880.0902189118276,2389.7193588680334,474.5355515614803,15150.304060301118,15388.678460301118,3139.012733912308,11910.13666393644,7912.374111026667,5161.901199999999,4744.141247431933
2003.0,1380.1609113500801,55.88476936000001,37.29036016,3355.721314250081,2111.644,350.80969783679996,49.476,5098.92089465008,5098.92089465008,1017.6902948000001,1424.3847619967999,3944.2731252000003,247.194,52.03,1931.388,643.3525877411461,0.8599999999999999,101.136,684.3154122588539,273.91,100.276,100.276,599.0759999999999,1980.752,63.812,2078.362,1.978,1254.8801175530396,279.4866195186016,3139.7891037876,544.79838619536,461.4380449613983,48.52907928,3659.36352635304,3659.49276491304,538.9463349600001,1279.87099944,2356.08356808,0.0,546.1632,15010.130797899996,662.5511953520863,3269.3127745500005,20322.623667050004,1935.7554435144148,248.45352,16213.938939799998,16619.499939799996,2732.1166806362244,15061.127237672037,7789.457479999998,6457.2786,9092.831145771775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566070793219497,0.169628262880546,1.2566070793219497,1.2566070793219497,1.2566070793219497,1.0869788164414034,1.2566070793219497,125.82891997066064,2.43576,0.0,0.0,144.33591997066065,108.057,144.33591997066065,144.33591997066065,15.336159970660644,125.82891997066064,18.506999999999998,0.0,51.428,51.428,51.428,0.21492,0.0,0.21492,0.21492,0.21492,0.21492,0.21492,39.044,39.044,39.044,325.11159999999995,11522.41091922806,1284.6625778786713,1657.191567355,15096.82409443764,1836.8998332453425,2397.0930278958594,471.40383928,14652.348890628062,14868.955129188062,3029.5638814652143,11630.679446324402,8305.26787068,5430.5983,4548.393572885888
2002.0,1209.735923083696,6.202,36.855124,3616.6714783199996,1211.9119999999998,244.285236,28.644,5268.287883919999,5268.287883919999,1084.5521728,1335.0394087999998,4294.948579086304,241.878,52.03,1871.188,579.7527469773547,5.332,48.59,672.493253022645,278.21,43.258,43.258,565.794,1872.048,60.63,2054.97,1.978,1570.10737549248,274.63287253915,3007.22172465792,678.9085937145601,449.25384178084994,47.2797732,3333.86908333248,3686.13031837248,475.53328152,1199.41999584,2068.74316968,0.0,544.0944,15079.540077799998,697.8252117492627,3154.8799999999997,20888.406176050004,2000.2384329579563,247.13852,16823.815576049998,17187.144176049995,2578.1201127001164,14879.080984304359,8340.099359999998,6503.2462000000005,8995.037072665913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4431064156153351,0.05671941445843,0.4431064156153351,0.4431064156153351,0.4431064156153351,0.3863870011569051,0.4431064156153351,129.56620449771884,0.0,0.0,0.0,148.93288449771887,113.28672,148.93288449771887,148.93288449771887,16.279484497718855,129.56620449771884,19.366680000000002,0.0,78.43199999999999,78.43199999999999,78.43199999999999,0.1671599999999999,0.0,0.1671599999999999,0.1671599999999999,0.1671599999999999,0.1671599999999999,0.1671599999999999,33.367999999999995,33.367999999999995,33.367999999999995,324.07719999999995,11760.91334684766,1206.4559448055943,1604.7345620000003,15356.68905184292,1546.207744627894,2357.2956492824733,463.3810332,14684.521964230811,15263.250999270813,2889.4964557689336,11308.704663305512,8466.26381922315,5427.532099999999,4499.4965363329575
2001.0,1345.28803360089,8.86,28.86518600090442,3783.6223115683833,1765.076,258.44543406240496,21.948,5480.091554496891,5480.091554496891,1102.9314656816,1370.236899744005,4392.882233746002,238.334,52.03,1799.8939999999998,518.6904041743401,24.768,3.268,656.49959582566,273.824,-21.5,-21.5,578.608,1808.064,50.998,2066.236,2.236,1688.96527895568,288.0574411986497,2931.07470974208,659.9590760135999,466.8896070413502,46.82743824,3138.7849847956795,3591.03378575568,481.77981192,1236.72686016,1855.24106856,0.0,542.0256,14462.730838000001,728.7851783529532,2885.8197999999993,20705.86395085,2168.5749986409173,222.58304,17012.644150850003,17182.12615085,2521.3832551727437,14803.899420690675,9379.16356,6926.3679999999995,8768.857363765046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,129.71038614241465,0.0,0.0,0.0,153.70978614241466,113.28672,153.70978614241466,153.70978614241466,16.423666142414675,129.71038614241465,23.9994,0.0,51.25599999999999,51.25599999999999,51.25599999999999,0.1193999999999999,0.0,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,28.724,28.724,28.724,323.04279999999994,11539.95726089854,1175.6181945494664,1484.635493000452,15198.821840951274,1776.3540221560145,2450.1861392186715,442.91695824,14597.50978361154,15151.71058457154,2889.0882384895867,11261.736566519754,8816.261365433002,5648.587,4386.664681882523
2000.0,1398.5056033284482,7.974,29.698650441049033,3393.8808943243357,1930.562,225.27607690399088,10.044,5230.922371659889,5230.922371659889,1169.7383152000002,1402.988392103991,4096.020259331442,242.764,49.02,1737.372,480.74,6.106,14.534,664.5219999999999,284.91799999999995,8.427999999999999,8.427999999999999,548.25,1744.7679999999998,48.246,1968.282,2.236,1586.49316633896,293.28537216,2482.66448787192,960.25443382704,471.00993192,28.13092656,3059.42503465896,3442.91892169896,438.6572124,1202.9525164800002,1828.2948288,0.0,535.8192,13931.463953949999,748.765037920938,2770.2644000000005,19114.257946750004,2261.9139954500424,184.47263999999998,15770.01344495,16219.39344495,2272.6544158770794,14094.162402472079,8821.65836,6750.221600000001,8201.979637259266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,117.48259201685433,0.0,0.0,0.0,141.07603201685433,100.296,141.07603201685433,141.07603201685433,17.186592016854313,117.4825920168543,23.59344,0.0,72.842,72.842,72.842,0.1193999999999999,0.0,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,20.984,20.984,20.984,316.9296,11164.615696995035,1152.442651120469,1408.6125252205245,13811.908908409088,2160.604625843894,2479.422968097017,410.30724656,13803.390134980758,14469.690022020755,2725.409569955394,10813.94566578489,8358.97357846572,5464.7748,4103.225818629633
1999.0,1317.4526513974936,8.86,34.57223482114094,3078.1247970462714,2269.9480000000003,127.90869642281879,13.02,4912.149070649209,4912.149070649209,1173.004528,1309.7732244228189,3898.763212051714,292.38,46.01,1617.0579999999998,431.204,4.214,24.94,625.3059999999999,255.162,20.726,20.726,516.774,1621.444,41.366,1803.936,2.15,1447.8323614233605,245.83328088,1897.6511328192005,1105.61037772416,405.2705844,43.33799712,2593.3814175033604,3003.26151054336,386.83254984,1037.93641512,1512.0911519999995,0.0,517.2,13516.5446771,776.8164273739835,2330.293,19274.285113600003,2055.697845161382,149.47679999999997,16058.2528699,16411.7688699,2283.505977127749,13039.259995137085,8564.5196,5815.8454,7331.024296187082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,109.67812044351264,0.0,0.0,0.0,132.67456044351263,91.8186,132.67456044351263,132.67456044351263,17.859520443512665,109.67812044351267,22.99644,0.0,72.842,72.842,72.842,0.1193999999999999,0.0,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,16.081999999999997,16.081999999999997,16.081999999999997,304.61,10606.42030611562,1069.9232545669918,1190.1816174105704,13117.017088142338,2462.3500981676725,2214.1984551921,379.74839712,13321.074108221475,13922.398201261476,2649.840722847387,9943.742305343463,7808.094998025857,4858.048699999999,3667.662148093541
1998.0,1718.995166931048,13.086548,29.31618506013986,3717.183119363289,1644.6399999999999,155.7024384553846,13.392,5711.644990852564,5711.644990852564,1567.8095896000002,1736.598576055385,4234.780267621515,233.904,49.966,1519.448,386.57,6.278,13.072,609.482,263.934,6.794,6.794,473.946,1522.0279999999998,42.398,1725.676,2.064,1426.1170523793603,226.38287760000003,1398.63916826304,1409.74890259632,400.8549336,31.8788448,2348.08339965936,2808.38807085936,338.56194767999995,965.79975888,1350.3921736799998,0.0,490.3056,12366.269702550002,762.4485885494632,2680.9933999999994,17778.194982750003,1928.3131355577896,174.46772,14238.343946250001,14539.63674625,1918.2030961665928,11765.463329236174,8445.369679999998,6432.489800000001,6581.174626686177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,116.92252696097894,0.0,0.0,0.0,137.91304696097893,91.86636,137.91304696097893,137.91304696097893,25.056166960978945,116.92252696097894,20.99052,0.0,78.776,78.776,78.776,0.1193999999999999,0.0,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,14.534,14.534,14.534,295.1188,10119.973174080866,1000.7682058747316,1363.95779253007,12176.611219319688,2463.459109557299,2144.211080606587,389.7427048,12561.262075171622,13186.899146371625,2580.689857524275,9355.948398486758,7753.855667490758,5058.8729,3292.651313343088
1997.0,1670.2924163763587,20.728142,29.510765050220343,3919.115506723012,1532.566,179.673521636238,7.812,5672.384525374569,5672.384525374569,1479.6415476,1680.043211236238,4238.51237814821,224.158,47.042,1435.34,361.888,6.536,5.504,568.718,239.424,-1.032,-1.032,457.95,1437.576,40.16199999999999,1653.35,1.978,1339.2414707232,206.84631528000003,867.2191700832,1910.08129752,380.04752544,47.25823344,2310.7708057632,2777.3004676032,285.8326152,872.7264559199999,1390.80076344,0.0,494.4432,11342.438491749997,826.4046271307877,2729.7462,16418.1157609,1963.6165927789039,149.22572000000002,12754.930160899998,13160.357960899997,1747.5317939257939,10799.540721351303,7615.585679999999,5933.4738,5690.6138296013005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,96.14144080111703,0.0,0.0,0.0,117.99164080111703,71.90268,117.99164080111703,117.99164080111703,24.23876080111705,96.14144080111703,21.8502,0.0,58.30799999999999,58.30799999999999,58.30799999999999,0.09552,0.0,0.09552,0.09552,0.09552,0.09552,0.09552,4.3,4.3,4.3,294.2636,9394.463145587491,992.3484598453938,1388.1844825251103,11060.590303894707,2857.1072183211168,2092.313262647571,365.20109344,11704.1390697016,12390.6141315416,2381.703566764014,8646.379143014887,7379.861992514105,4732.1659,2847.2849148006508
1996.0,1816.2663777083783,29.971032,37.19724615198972,3603.823084613666,2406.612,238.97700926423985,11.16,5954.62695932271,5954.62695932271,1703.5477352,1972.49577646424,4396.696501664332,252.51,44.978,1360.6919999999998,336.26,15.652,4.558,531.6519999999999,235.468,-11.094,-11.094,448.834,1363.358,40.07599999999999,1584.034,1.634,1272.70153340352,195.73179912,484.2644232359999,2172.30207088752,373.04710344,60.13900991999999,2255.36692436352,2656.56649412352,302.71978704,871.4986896,1323.7259508,0.0,477.8928,10552.53073855,857.0055897447432,1734.9778000000001,14101.290658600003,1730.4564411355477,130.09564,11621.3458586,11892.9878586,1570.7462359199017,10030.501984618917,5656.90316,4419.8841999999995,5307.148246068918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,98.13091819009983,0.0,0.0,0.0,105.12775819009984,71.28179999999999,105.12775819009984,105.12775819009984,26.84911819009984,98.13091819009983,6.99684,0.0,62.09199999999999,62.09199999999999,62.09199999999999,0.09552,0.0,0.09552,0.09552,0.09552,0.09552,0.09552,1.204,1.204,1.204,283.9244,8939.33728972281,975.5278699923716,903.2545230759948,9366.165294842836,3544.17510907762,1960.6976286398933,366.23482992,11200.826371514975,11761.117941274975,2415.6454107900504,8334.629768331677,6397.598621632165,3920.2311,2655.2081230344584
1995.0,1749.6799493315045,11.191032000000002,23.05269552,3782.5852955099226,3394.7461598399996,142.72266098687192,11.16,5922.237930611504,5922.237930611504,1704.106336,1858.0200289868721,4457.321981279999,295.924,43.0,1274.606,310.116,3.01,1.7199999999999998,495.96199999999993,219.644,-1.29,-1.29,426.56,1277.186,38.614,1471.46,1.5479999999999998,1220.50248827496,177.0568272,85.40663464343999,2253.41865307152,368.50221408,55.70181936,1915.63362299496,2338.82528771496,251.62747632,797.1865175999999,1062.62098008,0.0,593.7456,9887.5807861,1005.0354148789838,2006.3591999999996,13553.0019861,1929.967721901916,130.81240000000003,11102.2439861,11282.0063861,1395.6685542546702,9767.17967435455,5866.540800000001,4602.9276,4740.50888825455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,91.80620927091476,0.0,0.0,0.0,91.80620927091476,62.11188,91.80620927091476,91.80620927091476,29.69432927091477,91.80620927091476,0.0,0.0,61.318,61.318,61.318,0.09552,0.0,0.09552,0.09552,0.09552,0.09552,0.09552,1.376,1.376,1.376,339.8728,8416.334345261628,995.3338106394918,1027.31094776,8775.161275448401,4105.435222262435,1962.9212855243936,346.33201936,10581.228070621626,11104.946935341628,2257.86477071825,7978.921858541625,6263.16637072,3920.8858,2371.8024441272746
1994.0,1867.7258301563252,21.167434,29.739820799999997,3105.6329616342523,2385.15015984,103.00505194975426,12.276,5881.962491156684,5881.962491156684,1899.5397076000002,2023.712193549754,4330.666661000359,328.706,41.968,1215.0939999999998,296.356,0.0,0.0,461.992,212.936,0.0,0.0,415.38,1217.244,41.28,1388.5559999999998,1.5479999999999998,1232.24107590144,174.29973791999998,2.591233128,2198.28880049856,359.64937272,20.74278888,1739.09316846144,2198.45009022144,238.53130224,772.48041288,945.46622544,0.0,517.2,9796.8483933,1053.0798186196655,2087.7452,13288.453593299999,1989.2961732428978,130.75676,11068.8913933,11324.7195933,1250.2635032338642,9531.791195987127,6046.4562399999995,4649.341800000001,4645.902602687127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,93.26685092756796,0.0,0.0,0.0,93.26685092756796,61.753679999999996,93.26685092756796,93.26685092756796,31.51317092756797,93.26685092756796,0.0,0.0,79.11999999999999,79.11999999999999,79.11999999999999,0.09552,0.0,0.09552,0.09552,0.09552,0.09552,0.09552,1.634,1.634,1.634,300.56800000000004,8393.798818557172,1007.8271242298327,1059.2475104,8220.906010595127,3565.028011346128,1929.5456653163264,305.19516888,10388.684241617351,10996.72176337735,2260.4215985845,7860.886238576008,6175.307675940179,3877.5799,2324.4993013435637
1993.0,2215.246931349027,28.269773999999998,35.924745040000005,3741.7814205539307,2269.7043986400004,267.95022279603745,10.788,6147.245963029026,6147.245963029026,2175.9629445600003,2472.1829413560376,4243.71503168,322.504,41.022,1163.752,285.348,0.0,0.0,434.644,206.916,0.0,0.0,402.996,1165.5579999999998,37.926,1341.514,1.5479999999999998,1175.7252259315203,157.62796368,4.31872188,2161.02966828672,389.46040056,23.9091336,1749.95368777152,2161.29848449152,216.73306512,763.8214293599999,961.66412496,0.0,455.136,8922.18923675,1002.9510264972206,1573.8122000000003,11990.51683675,1600.8919540412007,126.86520000000002,9939.11403675,10190.330636749999,936.7517664334856,8664.787986306372,5018.576800000001,3877.3006,4596.086949556373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,93.3708,0.0,0.0,0.0,93.3708,60.1776,93.3708,93.3708,33.1932,93.3708,0.0,0.0,65.78999999999999,65.78999999999999,65.78999999999999,0.09552,0.0,0.09552,0.09552,0.09552,0.09552,0.09552,1.2899999999999998,1.2899999999999998,1.2899999999999998,268.59,8021.970889981034,958.6341239286104,805.8784725200001,7891.739350531966,3456.47594760672,1818.703088978619,299.6517336,9953.727767661034,10510.942364381037,2209.375140616743,7591.378973191206,5630.7360408,3441.4163,2299.5914747781862
1992.0,2246.2243219094544,27.924308,51.0378112,3939.0871398337904,2042.55015984,218.62662614878553,10.788,6326.193188149455,6326.193188149455,2242.2311288000005,2488.782062948786,4451.932866239999,382.752,39.99,1134.254,278.64,0.0,0.0,419.594,204.852,0.0,0.0,396.116,1135.802,36.55,1304.964,1.462,1104.3654657552,132.72800112000002,0.0,1902.3920339952,348.55639632,33.47278704,1466.1041951952002,1902.3920339952,186.81433848,668.0987359199999,764.5537812,0.0,453.0672,8886.4558077,1065.3597524220954,1629.6161999999997,11288.848207700003,1593.1346046713018,127.3286,9850.348207699999,10167.622807700001,877.2154772411591,8370.198693554754,5205.217,4051.3786,4316.219285854754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,91.65144,0.0,0.0,0.0,91.65144,59.3418,91.65144,91.65144,32.309639999999995,91.65143999999998,0.0,0.0,70.262,70.262,70.262,0.09552,0.0,0.09552,0.09552,0.09552,0.09552,0.09552,0.4299999999999999,0.4299999999999999,0.4299999999999999,266.5236,7918.530750559928,958.0577913310476,840.8320055999999,7636.249173766895,3086.1538339152003,1733.3728117300436,307.38308704,9716.861613119929,10333.56325191993,2175.05880150058,7325.18583417177,5629.678714320001,3522.0293,2159.571642927377
1991.0,2917.47188244485,58.292,43.54885216,4041.99147707678,2400.40215984,433.9455274242483,12.276,6641.78709132485,6641.78709132485,2642.054746,3134.292273424249,4025.6832088799997,313.644,38.012,1070.6140000000005,260.494,0.0,0.0,397.836,195.822,0.0,0.0,374.186,1071.9899999999998,35.001999999999995,1237.2820000000002,1.462,1099.6695826776,113.49299544,0.0,1923.4577038776,377.11811808,33.45124728,1475.5383946776,1923.4577038776,160.94508671999998,651.5562002400001,790.33687392,0.0,446.8608,8564.53696785,1115.0520225738856,1470.8051745500002,11347.962542399999,1480.296290647881,121.80560000000001,9477.869342400001,9817.458767850001,874.7114103104432,8108.269679749899,4815.0918,3683.9756,4130.126937349898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,103.47946769737796,0.0,0.0,0.0,103.47946769737796,63.61632,103.47946769737796,103.47946769737796,39.86314769737798,103.479467697378,0.0,0.0,64.15599999999999,64.15599999999999,64.15599999999999,0.1193999999999999,0.0,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.0,0.0,0.0,261.4424,8035.134635522403,960.7067667269428,758.187013355,7716.187009738389,3291.4614114949777,1795.691347116065,296.31404727999995,9703.169239237404,10341.083261162405,2333.4967125726,7448.473804524452,5245.726378360001,3236.0918,2066.525468674949
1990.0,3192.7813342676086,65.21655146909325,44.81390349652371,4020.1483594863444,2853.563996,432.3347421462351,15.624,6923.7366282676085,6923.7366282676085,2701.5369216,3199.088215215328,4065.301294,349.97,36.98,1019.186,240.37,0.0,0.0,385.71,184.126,0.0,0.0,356.212,1020.648,43.516,1186.886,1.376,1000.8661435238398,93.97797288,0.0,1876.73740440384,358.37852688,33.02045208,1446.2437610438396,1876.73740440384,117.26245344,569.6189532,842.8508088,0.0,430.3104,8194.2814077,1138.149026400265,1386.8424000000002,11547.8870622,1466.323949688228,125.62620000000001,8877.29953495,9188.728407699997,777.2408084060806,7903.5053352391205,4410.860199999999,3542.0394,4034.82812393912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,107.72268000000001,0.0,0.0,0.0,107.72268000000001,63.0432,107.72268000000001,107.72268000000001,44.67948,107.72268000000001,0.0,0.0,59.94199999999999,59.94199999999999,59.94199999999999,0.04776,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.0,0.0,252.1352,7851.701714507642,936.0785218146792,715.8281517482618,7813.307710843171,3471.2796024038403,1756.4610727972315,287.77155208,9514.522042652645,10131.030122387643,2257.59055844304,7249.381928427224,5124.4475558,3132.8907,2018.79006196956
